ID,Industry_Name,City,Rank
8455,Primary/Secondary Education,Papillion,63
8456,Printing,Papillion,63
8457,Professional Training amp; Coaching,Papillion,63
8458,Program Development,Papillion,63
8459,Public Policy,Papillion,63
8460,Public Relations and Communications,Papillion,63
8461,Public Safety,Papillion,63
8462,Publishing,Papillion,63
8463,Railroad Manufacture,Papillion,63
8464,Ranching,Papillion,63
8465,Real Estate,Papillion,63
8466,Recreational Facilities and Services,Papillion,63
8467,Religious Institutions,Papillion,63
8468,Renewables amp; Environment,Papillion,63
8469,Research,Papillion,63
8470,Restaurants,Papillion,63
8471,Retail,Papillion,63
8472,Security and Investigations,Papillion,63
8473,Semiconductors,Papillion,63
8474,Shipbuilding,Papillion,63
8475,Sporting Goods,Papillion,63
8476,Sports,Papillion,63
8477,Staffing and Recruiting,Papillion,63
8478,Supermarkets,Papillion,63
8479,Telecommunications,Papillion,63
8480,Textiles,Papillion,63
8481,Think Tanks,Papillion,63
8482,Tobacco,Papillion,63
8483,Translation and Localization,Papillion,63
8484,Transportation/Trucking/Railroad,Papillion,63
8485,Utilities,Papillion,63
8486,Venture Capital amp; Private Equity,Papillion,63
8487,Veterinary,Papillion,63
8488,Warehousing,Papillion,63
8489,Wholesale,Papillion,63
8490,Wine and Spirits,Papillion,63
8491,Wireless,Papillion,63
8492,Writing and Editing,Papillion,63
8493,Accounting,Tullahoma,62
8494,Airlines/Aviation,Sylvania,62
8495,Alternative Medicine,Seymour,62
8496,Animation,Seymour,62
8497,Apparel amp; Fashion,Seymour,62
8498,Architecture amp; Planning,Seymour,62
8499,Arts and Crafts,Seymour,62
8500,Automotive,Seymour,62
8501,Aviation amp; Aerospace,Seymour,62
8502,Banking,Seymour,62
8503,Biotechnology,Seymour,62
8504,Broadcast Media,Seymour,62
8505,Building Materials,Seymour,62
8506,Business Supplies and Equipment,Seymour,62
8507,Capital Markets,Seymour,62
8508,Chemicals,Seymour,62
8509,Civic amp; Social Organization,Seymour,62
8510,Civil Engineering,Seymour,62
8511,Commercial Real Estate,Seymour,62
8512,Computer amp; Network Security,Seymour,62
8513,Computer Games,Seymour,62
8514,Computer Hardware,Seymour,62
8515,Computer Networking,Seymour,62
8516,Computer Software,Seymour,62
8517,Construction,Seymour,62
8518,Consumer Electronics,Seymour,62
8519,Consumer Goods,Seymour,62
8520,Consumer Services,Seymour,62
8521,Cosmetics,Seymour,62
8522,Dairy,Seymour,62
8523,Defense amp; Space,Seymour,62
8524,Design,Seymour,62
8525,Education Management,Seymour,62
8526,E-Learning,Seymour,62
8527,Electrical/Electronic Manufacturing,Seymour,62
8528,Entertainment,Seymour,62
8529,Environmental Services,Seymour,62
8530,Events Services,Seymour,62
8531,Executive Office,Seymour,62
8532,Facilities Services,Seymour,62
8533,Farming,Seymour,62
8534,Financial Services,Seymour,62
8535,Fine Art,Seymour,62
8536,Fishery,Seymour,62
8537,Food amp; Beverages,Seymour,62
8538,Food Production,Seymour,62
8539,Fund-Raising,Seymour,62
8540,Furniture,Seymour,62
8541,Gambling amp; Casinos,Seymour,62
8542,Glass,Seymour,62
8543,Government Administration,Seymour,62
8544,Government Relations,Seymour,62
8545,Graphic Design,Seymour,62
8546,Health,Seymour,62
8547,Higher Education,Seymour,62
8548,Hospital amp; Health Care,Seymour,62
8549,Hospitality,Seymour,62
8550,Human Resources,Seymour,62
8551,Import and Export,Seymour,62
8552,Individual amp; Family Services,Seymour,62
8553,Industrial Automation,Seymour,62
8554,Information Services,Seymour,62
8555,Information Technology and Services,Seymour,62
8556,Insurance,Seymour,62
8557,International Affairs,Seymour,62
8558,International Trade and Development,Seymour,62
8559,Internet,Seymour,62
8560,Investment Banking,Seymour,62
8561,Investment Management,Seymour,62
8562,Judiciary,Seymour,62
8563,Law Enforcement,Seymour,62
8564,Law Practice,Seymour,62
8565,Legal Services,Seymour,62
8566,Legislative Office,Seymour,62
8567,Leisure,Seymour,62
8568,Libraries,Seymour,62
8569,Logistics and Supply Chain,Seymour,62
8570,Luxury Goods amp; Jewelry,Seymour,62
8571,Machinery,Seymour,62
8572,Management Consulting,Seymour,62
8573,Maritime,Seymour,62
8574,Market Research,Seymour,62
8575,Marketing and Advertising,Seymour,62
8576,Mechanical or Industrial Engineering,Seymour,62
8577,Media Production,Seymour,62
8578,Medical Devices,Seymour,62
8579,Medical Practice,Seymour,62
8580,Mental Health Care,Seymour,62
8581,Military,Seymour,62
8582,Mining amp; Metals,Seymour,62
8583,Motion Pictures and Film,Seymour,62
8584,Museums and Institutions,Seymour,62
8585,Music,Seymour,62
8586,Nanotechnology,Seymour,62
8587,Newspapers,Seymour,62
8588,Nonprofit Organization Management,Seymour,62
8589,Oil amp; Energy,Seymour,62
8590,Online Media,Seymour,62
8591,Outsourcing/Offshoring,Seymour,62
8592,Package/Freight Delivery,Seymour,62
8593,Packaging and Containers,Seymour,62
8594,Paper amp; Forest Products,Seymour,62
8595,Performing Arts,Seymour,62
8596,Pharmaceuticals,Seymour,62
8597,Philanthropy,Seymour,62
8598,Photography,Seymour,62
8599,Plastics,Seymour,62
8600,Political Organization,Seymour,62
8601,Primary/Secondary Education,Seymour,62
8602,Printing,Seymour,62
8603,Professional Training amp; Coaching,Seymour,62
8604,Program Development,Seymour,62
8605,Public Policy,Seymour,62
8606,Public Relations and Communications,Seymour,62
8607,Public Safety,Seymour,62
8608,Publishing,Seymour,62
8609,Railroad Manufacture,Seymour,62
8610,Ranching,Seymour,62
8611,Real Estate,Seymour,62
8612,Recreational Facilities and Services,Seymour,62
8613,Religious Institutions,Seymour,62
8614,Renewables amp; Environment,Seymour,62
8615,Research,Seymour,62
8616,Restaurants,Seymour,62
8617,Retail,Seymour,62
8618,Security and Investigations,Seymour,62
8619,Semiconductors,Seymour,62
8620,Shipbuilding,Seymour,62
8621,Sporting Goods,Seymour,62
8622,Sports,Seymour,62
8623,Staffing and Recruiting,Seymour,62
8624,Supermarkets,Seymour,62
8625,Telecommunications,Seymour,62
8626,Textiles,Seymour,62
8627,Think Tanks,Seymour,62
8628,Tobacco,Seymour,62
8629,Translation and Localization,Seymour,62
8630,Transportation/Trucking/Railroad,Seymour,62
8631,Utilities,Seymour,62
8632,Venture Capital amp; Private Equity,Seymour,62
8633,Veterinary,Seymour,62
8634,Warehousing,Seymour,62
8635,Wholesale,Seymour,62
8636,Wine and Spirits,Seymour,62
8637,Wireless,Seymour,62
8638,Writing and Editing,Seymour,62
8639,Accounting,Dover,61
8640,Airlines/Aviation,Clarksdale,61
8641,Alternative Medicine,Franklin Park,61
8642,Animation,Franklin Park,61
8643,Apparel amp; Fashion,Franklin Park,61
8644,Architecture amp; Planning,Franklin Park,61
8645,Arts and Crafts,Franklin Park,61
8646,Automotive,Franklin Park,61
8647,Aviation amp; Aerospace,Franklin Park,61
8648,Banking,Franklin Park,61
8649,Biotechnology,Franklin Park,61
8650,Broadcast Media,Franklin Park,61
8651,Building Materials,Franklin Park,61
8652,Business Supplies and Equipment,Franklin Park,61
8653,Capital Markets,Franklin Park,61
8654,Chemicals,Franklin Park,61
8655,Civic amp; Social Organization,Franklin Park,61
8656,Civil Engineering,Franklin Park,61
8657,Commercial Real Estate,Franklin Park,61
8658,Computer amp; Network Security,Franklin Park,61
8659,Computer Games,Franklin Park,61
8660,Computer Hardware,Franklin Park,61
8661,Computer Networking,Franklin Park,61
8662,Computer Software,Franklin Park,61
8663,Construction,Franklin Park,61
8664,Consumer Electronics,Franklin Park,61
8665,Consumer Goods,Franklin Park,61
8666,Consumer Services,Franklin Park,61
8667,Cosmetics,Franklin Park,61
8668,Dairy,Franklin Park,61
8669,Defense amp; Space,Franklin Park,61
8670,Design,Franklin Park,61
8671,Education Management,Franklin Park,61
8672,E-Learning,Franklin Park,61
8673,Electrical/Electronic Manufacturing,Franklin Park,61
8674,Entertainment,Franklin Park,61
8675,Environmental Services,Franklin Park,61
8676,Events Services,Franklin Park,61
8677,Executive Office,Franklin Park,61
8678,Facilities Services,Franklin Park,61
8679,Farming,Franklin Park,61
8680,Financial Services,Franklin Park,61
8681,Fine Art,Franklin Park,61
8682,Fishery,Franklin Park,61
8683,Food amp; Beverages,Franklin Park,61
8684,Food Production,Franklin Park,61
8685,Fund-Raising,Franklin Park,61
8686,Furniture,Franklin Park,61
8687,Gambling amp; Casinos,Franklin Park,61
8688,Glass,Franklin Park,61
8689,Government Administration,Franklin Park,61
8690,Government Relations,Franklin Park,61
8691,Graphic Design,Franklin Park,61
8692,Health,Franklin Park,61
8693,Higher Education,Franklin Park,61
8694,Hospital amp; Health Care,Franklin Park,61
8695,Hospitality,Franklin Park,61
8696,Human Resources,Franklin Park,61
8697,Import and Export,Franklin Park,61
8698,Individual amp; Family Services,Franklin Park,61
8699,Industrial Automation,Franklin Park,61
8700,Information Services,Franklin Park,61
8701,Information Technology and Services,Franklin Park,61
8702,Insurance,Franklin Park,61
8703,International Affairs,Franklin Park,61
8704,International Trade and Development,Franklin Park,61
8705,Internet,Franklin Park,61
8706,Investment Banking,Franklin Park,61
8707,Investment Management,Franklin Park,61
8708,Judiciary,Franklin Park,61
8709,Law Enforcement,Franklin Park,61
8710,Law Practice,Franklin Park,61
8711,Legal Services,Franklin Park,61
8712,Legislative Office,Franklin Park,61
8713,Leisure,Franklin Park,61
8714,Libraries,Franklin Park,61
8715,Logistics and Supply Chain,Franklin Park,61
8716,Luxury Goods amp; Jewelry,Franklin Park,61
8717,Machinery,Franklin Park,61
8718,Management Consulting,Franklin Park,61
8719,Maritime,Franklin Park,61
8720,Market Research,Franklin Park,61
8721,Marketing and Advertising,Franklin Park,61
8722,Mechanical or Industrial Engineering,Franklin Park,61
8723,Media Production,Franklin Park,61
8724,Medical Devices,Franklin Park,61
8725,Medical Practice,Franklin Park,61
8726,Mental Health Care,Franklin Park,61
8727,Military,Franklin Park,61
8728,Mining amp; Metals,Franklin Park,61
8729,Motion Pictures and Film,Franklin Park,61
8730,Museums and Institutions,Franklin Park,61
8731,Music,Franklin Park,61
8732,Nanotechnology,Franklin Park,61
8733,Newspapers,Franklin Park,61
8734,Nonprofit Organization Management,Franklin Park,61
8735,Oil amp; Energy,Franklin Park,61
8736,Online Media,Franklin Park,61
8737,Outsourcing/Offshoring,Franklin Park,61
8738,Package/Freight Delivery,Franklin Park,61
8739,Packaging and Containers,Franklin Park,61
8740,Paper amp; Forest Products,Franklin Park,61
8741,Performing Arts,Franklin Park,61
8742,Pharmaceuticals,Franklin Park,61
8743,Philanthropy,Franklin Park,61
8744,Photography,Franklin Park,61
8745,Plastics,Franklin Park,61
8746,Political Organization,Franklin Park,61
8747,Primary/Secondary Education,Franklin Park,61
8748,Printing,Franklin Park,61
8749,Professional Training amp; Coaching,Franklin Park,61
8750,Program Development,Franklin Park,61
8751,Public Policy,Franklin Park,61
8752,Public Relations and Communications,Franklin Park,61
8753,Public Safety,Franklin Park,61
8754,Publishing,Franklin Park,61
8755,Railroad Manufacture,Franklin Park,61
8756,Ranching,Franklin Park,61
8757,Real Estate,Franklin Park,61
8758,Recreational Facilities and Services,Franklin Park,61
8759,Religious Institutions,Franklin Park,61
8760,Renewables amp; Environment,Franklin Park,61
8761,Research,Franklin Park,61
8762,Restaurants,Franklin Park,61
8763,Retail,Franklin Park,61
8764,Security and Investigations,Franklin Park,61
8765,Semiconductors,Franklin Park,61
8766,Shipbuilding,Franklin Park,61
8767,Sporting Goods,Franklin Park,61
8768,Sports,Franklin Park,61
8769,Staffing and Recruiting,Franklin Park,61
8770,Supermarkets,Franklin Park,61
8771,Telecommunications,Franklin Park,61
8772,Textiles,Franklin Park,61
8773,Think Tanks,Franklin Park,61
8774,Tobacco,Franklin Park,61
8775,Translation and Localization,Franklin Park,61
8776,Transportation/Trucking/Railroad,Franklin Park,61
8777,Utilities,Franklin Park,61
8778,Venture Capital amp; Private Equity,Franklin Park,61
8779,Veterinary,Franklin Park,61
8780,Warehousing,Franklin Park,61
8781,Wholesale,Franklin Park,61
8782,Wine and Spirits,Franklin Park,61
8783,Wireless,Franklin Park,61
8784,Writing and Editing,Franklin Park,61
8785,Accounting,Franklin Park,60
8786,Airlines/Aviation,Belvedere Park,60
8787,Alternative Medicine,Dover,60
8788,Animation,Dover,60
8789,Apparel amp; Fashion,Dover,60
8790,Architecture amp; Planning,Dover,60
8791,Arts and Crafts,Dover,60
8792,Automotive,Dover,60
8793,Aviation amp; Aerospace,Dover,60
8794,Banking,Dover,60
8795,Biotechnology,Dover,60
8796,Broadcast Media,Dover,60
8797,Building Materials,Dover,60
8798,Business Supplies and Equipment,Dover,60
8799,Capital Markets,Dover,60
8800,Chemicals,Dover,60
8801,Civic amp; Social Organization,Dover,60
8802,Civil Engineering,Dover,60
8803,Commercial Real Estate,Dover,60
8804,Computer amp; Network Security,Dover,60
8805,Computer Games,Dover,60
8806,Computer Hardware,Dover,60
8807,Computer Networking,Dover,60
8808,Computer Software,Dover,60
8809,Construction,Dover,60
8810,Consumer Electronics,Dover,60
8811,Consumer Goods,Dover,60
8812,Consumer Services,Dover,60
8813,Cosmetics,Dover,60
8814,Dairy,Dover,60
8815,Defense amp; Space,Dover,60
8816,Design,Dover,60
8817,Education Management,Dover,60
8818,E-Learning,Dover,60
8819,Electrical/Electronic Manufacturing,Dover,60
8820,Entertainment,Dover,60
8821,Environmental Services,Dover,60
8822,Events Services,Dover,60
8823,Executive Office,Dover,60
8824,Facilities Services,Dover,60
8825,Farming,Dover,60
8826,Financial Services,Dover,60
8827,Fine Art,Dover,60
8828,Fishery,Dover,60
8829,Food amp; Beverages,Dover,60
8830,Food Production,Dover,60
8831,Fund-Raising,Dover,60
8832,Furniture,Dover,60
8833,Gambling amp; Casinos,Dover,60
8834,Glass,Dover,60
8835,Government Administration,Dover,60
8836,Government Relations,Dover,60
8837,Graphic Design,Dover,60
8838,Health,Dover,60
8839,Higher Education,Dover,60
8840,Hospital amp; Health Care,Dover,60
8841,Hospitality,Dover,60
8842,Human Resources,Dover,60
8843,Import and Export,Dover,60
8844,Individual amp; Family Services,Dover,60
8845,Industrial Automation,Dover,60
8846,Information Services,Dover,60
8847,Information Technology and Services,Dover,60
8848,Insurance,Dover,60
8849,International Affairs,Dover,60
8850,International Trade and Development,Dover,60
8851,Internet,Dover,60
8852,Investment Banking,Dover,60
8853,Investment Management,Dover,60
8854,Judiciary,Dover,60
8855,Law Enforcement,Dover,60
8856,Law Practice,Dover,60
8857,Legal Services,Dover,60
8858,Legislative Office,Dover,60
8859,Leisure,Dover,60
8860,Libraries,Dover,60
8861,Logistics and Supply Chain,Dover,60
8862,Luxury Goods amp; Jewelry,Dover,60
8863,Machinery,Dover,60
8864,Management Consulting,Dover,60
8865,Maritime,Dover,60
8866,Market Research,Dover,60
8867,Marketing and Advertising,Dover,60
8868,Mechanical or Industrial Engineering,Dover,60
8869,Media Production,Dover,60
8870,Medical Devices,Dover,60
8871,Medical Practice,Dover,60
8872,Mental Health Care,Dover,60
8873,Military,Dover,60
8874,Mining amp; Metals,Dover,60
8875,Motion Pictures and Film,Dover,60
8876,Museums and Institutions,Dover,60
8877,Music,Dover,60
8878,Nanotechnology,Dover,60
8879,Newspapers,Dover,60
8880,Nonprofit Organization Management,Dover,60
8881,Oil amp; Energy,Dover,60
8882,Online Media,Dover,60
8883,Outsourcing/Offshoring,Dover,60
8884,Package/Freight Delivery,Dover,60
8885,Packaging and Containers,Dover,60
8886,Paper amp; Forest Products,Dover,60
8887,Performing Arts,Dover,60
8888,Pharmaceuticals,Dover,60
8889,Philanthropy,Dover,60
8890,Photography,Dover,60
8891,Plastics,Dover,60
8892,Political Organization,Dover,60
8893,Primary/Secondary Education,Dover,60
8894,Printing,Dover,60
8895,Professional Training amp; Coaching,Dover,60
8896,Program Development,Dover,60
8897,Public Policy,Dover,60
8898,Public Relations and Communications,Dover,60
8899,Public Safety,Dover,60
8900,Publishing,Dover,60
8901,Railroad Manufacture,Dover,60
8902,Ranching,Dover,60
8903,Real Estate,Dover,60
8904,Recreational Facilities and Services,Dover,60
8905,Religious Institutions,Dover,60
8906,Renewables amp; Environment,Dover,60
8907,Research,Dover,60
8908,Restaurants,Dover,60
8909,Retail,Dover,60
8910,Security and Investigations,Dover,60
8911,Semiconductors,Dover,60
8912,Shipbuilding,Dover,60
8913,Sporting Goods,Dover,60
8914,Sports,Dover,60
8915,Staffing and Recruiting,Dover,60
8916,Supermarkets,Dover,60
8917,Telecommunications,Dover,60
8918,Textiles,Dover,60
8919,Think Tanks,Dover,60
8920,Tobacco,Dover,60
8921,Translation and Localization,Dover,60
8922,Transportation/Trucking/Railroad,Dover,60
8923,Utilities,Dover,60
8924,Venture Capital amp; Private Equity,Dover,60
8925,Veterinary,Dover,60
8926,Warehousing,Dover,60
8927,Wholesale,Dover,60
8928,Wine and Spirits,Dover,60
8929,Wireless,Dover,60
8930,Writing and Editing,Dover,60
8931,Accounting,Seymour,59
8932,Airlines/Aviation,San Carlos Park,59
8933,Alternative Medicine,Tullahoma,59
8934,Animation,Tullahoma,59
8935,Apparel amp; Fashion,Tullahoma,59
8936,Architecture amp; Planning,Tullahoma,59
8937,Arts and Crafts,Tullahoma,59
8938,Automotive,Tullahoma,59
8939,Aviation amp; Aerospace,Tullahoma,59
8940,Banking,Tullahoma,59
8941,Biotechnology,Tullahoma,59
8942,Broadcast Media,Tullahoma,59
8943,Building Materials,Tullahoma,59
8944,Business Supplies and Equipment,Tullahoma,59
8945,Capital Markets,Tullahoma,59
8946,Chemicals,Tullahoma,59
8947,Civic amp; Social Organization,Tullahoma,59
8948,Civil Engineering,Tullahoma,59
8949,Commercial Real Estate,Tullahoma,59
8950,Computer amp; Network Security,Tullahoma,59
8951,Computer Games,Tullahoma,59
8952,Computer Hardware,Tullahoma,59
8953,Computer Networking,Tullahoma,59
8954,Computer Software,Tullahoma,59
8955,Construction,Tullahoma,59
8956,Consumer Electronics,Tullahoma,59
8957,Consumer Goods,Tullahoma,59
8958,Consumer Services,Tullahoma,59
8959,Cosmetics,Tullahoma,59
8960,Dairy,Tullahoma,59
8961,Defense amp; Space,Tullahoma,59
